algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,BestF1Score,FalseNegativeRate,result_path,RANGE_PR_AUC,train_main_time,train_preprocess_time,train_postprocess_time,Recommendation_ACC
AutoEncoder (AE),OBSEA,2022-05-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",10.69252586364746,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_04_00_58/results.csv,,24.39186930656433,,,0.0
PCC,OBSEA,2022-12-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,2,"{'random_state': 42, 'svd_solver': 'auto'}",11.805047273635864,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_14_08_05/results.csv,,,,,0.0
HBOS,OBSEA,2022-08-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",16.791914463043213,,,0.6752162247474747,0.2897230179208905,0.4986111111111111,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_20_46_08/results.csv,0.1870964661773627,,,,0.0
AutoEncoder (AE),OBSEA,2022-02-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",10.6039297580719,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_04_07_17/results.csv,,23.970675230026245,,,0.0
AutoEncoder (AE),OBSEA,2022-12-30,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",13.526300430297852,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_17_29_39/results.csv,,29.2901577949524,,,0.0
PCC,OBSEA,2022-12-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",12.263360261917114,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_05_39_04/results.csv,,,,,0.0
AutoEncoder (AE),OBSEA,2022-08-25,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",14.061281681060793,,,0.9361676297160167,0.1766764944215202,0.1935483870967742,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_02_41_12/results.csv,0.1409177256177789,34.21414136886597,,,0.0
AutoEncoder (AE),OBSEA,2022-05-21,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",9.056619882583618,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_11_03_23/results.csv,,21.760269165039062,,,0.0
PCC,OBSEA,2022-03-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,2,"{'random_state': 42, 'svd_solver': 'auto'}",10.154114961624146,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_06_08_18/results.csv,,,,,0.0
Torsk,OBSEA,2022-01-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1356.240833044052,,0.0254497528076171,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_15_58_02/results.csv,,,,,0.0
HBOS,OBSEA,2022-03-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",16.654334545135498,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_00_17_39/results.csv,,,,,0.0
HBOS,OBSEA,2022-07-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",16.495066165924072,,,0.7968167604554174,0.3390830882373365,0.4944852941176471,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_23_30_03/results.csv,0.1771121898870339,,,,0.0
AutoEncoder (AE),OBSEA,2022-04-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",16.826446294784546,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_00_51_57/results.csv,,32.708168268203735,,,0.0
Torsk,OBSEA,2022-04-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1834.3355476856232,,0.025435447692871,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_12_02_20/results.csv,,,,,0.0
HBOS,OBSEA,2022-04-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",13.380638122558594,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_23_28_01/results.csv,,,,,0.0
HBOS,OBSEA,2022-02-18_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",14.597291707992554,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_03_25_01/results.csv,,,,,0.0
HBOS,OBSEA,2022-02-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",19.92410373687744,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_14_23_42/results.csv,,,,,0.0
Torsk,OBSEA,2022-02-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1093.2145264148712,,0.0196032524108886,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_00_26_02/results.csv,,,,,0.0
AutoEncoder (AE),OBSEA,2022-02-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_16_35_35/results.csv,,,,,0.0
PCC,OBSEA,2022-05-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,2,"{'random_state': 42, 'svd_solver': 'auto'}",11.715109825134276,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_01_33_34/results.csv,,,,,0.0
PCC,OBSEA,2022-02-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",14.014601945877075,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_17_06_24/results.csv,,,,,0.0
AutoEncoder (AE),OBSEA,2022-09-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",9.949582815170288,,,0.6536763131266673,0.2603132095601625,0.2754285714285714,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_19_38_41/results.csv,0.1828064399778007,23.15726137161255,,,0.0
HBOS,OBSEA,2022-05-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",16.99845814704895,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_01_03_39/results.csv,,,,,0.0
HBOS,OBSEA,2022-03-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",16.56856346130371,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_15_40_38/results.csv,,,,,0.0
PCC,OBSEA,2022-10-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",11.795199632644652,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_22_12_02/results.csv,,,,,0.0
Torsk,OBSEA,2022-07-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1119.3652369976044,,0.016991376876831,0.8394438006952492,0.0259728116607535,0.8,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_18_03_08/results.csv,0.1705137514304067,,,,0.0
HBOS,OBSEA,2022-03-18_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",14.303448677062988,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_21_33_29/results.csv,,,,,0.0
AutoEncoder (AE),OBSEA,2022-04-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",22.072762489318848,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_06_18_20/results.csv,,26.909522771835327,,,0.0
PCC,OBSEA,2022-02-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",11.667546510696411,,,0.3052553606237816,0.0434778355429131,0.9777777777777776,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_12_25_25/results.csv,0.1092016473267884,,,,0.0
HBOS,OBSEA,2022-04-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",14.720117092132568,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_11_45_15/results.csv,,,,,0.0
Torsk,OBSEA,2022-02-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",2078.7600615024567,,0.0114319324493408,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_09_59_16/results.csv,,,,,0.0
AutoEncoder (AE),OBSEA,2022-04-14,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",10.130495071411133,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_11_35_31/results.csv,,23.61843252182007,,,0.0
PCC,OBSEA,2022-05-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",10.975328922271729,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_19_04_23/results.csv,,,,,0.0
HBOS,OBSEA,2022-08-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",11.29917573928833,,,0.7622861222801564,0.3862020573733586,0.672514619883041,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_10_57_23/results.csv,0.2088917105214964,,,,0.0
PCC,OBSEA,2022-05-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,2,"{'random_state': 42, 'svd_solver': 'auto'}",10.73629665374756,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_11_29_06/results.csv,,,,,0.0
PCC,OBSEA,2022-08-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",8.62612009048462,,,0.5816458392522282,0.1463695135195875,0.4572748267898383,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_07_01_03/results.csv,0.0649499348574526,,,,0.0
PCC,OBSEA,2022-12-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",7.521064758300781,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_01_21_29/results.csv,,,,,0.0
HBOS,OBSEA,2022-04-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",18.469197273254395,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_06_16_20/results.csv,,,,,0.0
AutoEncoder (AE),OBSEA,2022-10-13,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",17.097657442092896,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_12_48_30/results.csv,,45.80248141288757,,,0.0
HBOS,OBSEA,2022-04-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",12.683138132095335,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_02_27_57/results.csv,,,,,0.0
AutoEncoder (AE),OBSEA,2022-02-04,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",20.171088457107544,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_13_38_30/results.csv,,50.41113781929016,,,0.0
AutoEncoder (AE),OBSEA,2022-03-23,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",12.464483499526978,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_06_08_42/results.csv,,30.914894104003903,,,0.0
AutoEncoder (AE),OBSEA,2022-03-26,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",14.743068933486938,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_13_59_24/results.csv,,28.18106269836425,,,0.0
HBOS,OBSEA,2022-07-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",20.94923233985901,,,0.5118848099235755,0.2802800244386062,0.375448671931084,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_13_38_30/results.csv,0.1704760683904591,,,,0.0
PCC,OBSEA,2022-02-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",7.739924430847168,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_05_16_27/results.csv,,,,,0.0
HBOS,OBSEA,2022-08-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",14.549302577972412,,,0.4960700387607342,0.0394777911294032,0.0573770491803278,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_19_08_26/results.csv,0.0348212043611769,,,,0.0
HBOS,OBSEA,2022-08-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",10.829516172409058,,,0.6477850695278464,0.2193198332843655,0.6660649819494585,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_20_09_56_44/results.csv,0.2170760976532755,,,,0.0
Torsk,OBSEA,2022-01-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1732.039397239685,,0.0219848155975341,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_inferredtrained21_infer22/2024_04_21_06_09_50/results.csv,,,,,0.0
