algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,RANGE_PR_AUC,result_path,BestF1Score,FalseNegativeRate,train_postprocess_time,Recommendation_ACC
Torsk,OBSEA,2021-10-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2332.4911205768585,0.0114607810974121,Status.OK,,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_08_20_10/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-01-16,semi-supervised,multivariate,multivariate,semi-supervised,,20.87885451316833,,8.852418661117554,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_14_15_19/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-02-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2153.6955325603485,0.0205914974212646,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_37_12/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-05-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1886.4802584648128,0.0160353183746337,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_50_16/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-02-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1821.056074857712,0.0234582424163818,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_19_40/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2021-03-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1741.931576013565,0.0137000083923339,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_43_22/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-09-26,semi-supervised,multivariate,multivariate,semi-supervised,,26.652723789215088,,11.832194805145264,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_18_59_26/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-01-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1552.0256507396698,0.0254874229431152,Status.OK,,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_56_21/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-10-13,semi-supervised,multivariate,multivariate,semi-supervised,,18.962405681610107,,8.51082968711853,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_50_33/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2021-03-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1737.6766815185547,0.0212581157684326,Status.OK,,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_12_31/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-04-18_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2146.5027389526367,0.0181629657745361,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_40_35/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-04-30,semi-supervised,multivariate,multivariate,semi-supervised,,35.78284978866577,,12.979238986968994,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_51_01/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-03-08,semi-supervised,multivariate,multivariate,semi-supervised,,19.57204842567444,,8.655485391616821,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_46_32/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-02-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1658.877637386322,0.0228238105773925,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_16_39/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2021-12-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2189.880863904953,0.0228979587554931,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.3042817033224146,0.0054385558898403,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_07_47/results.csv,0.0,1.0,,0.0
Torsk,OBSEA,2022-03-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1843.7366783618927,0.0161993503570556,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_47_35/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-02-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1925.8643734455109,0.0232362747192382,Status.OK,,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_25_30/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2021-10-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2397.435711145401,0.0205090045928955,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.687946709749254,0.291783370103348,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_06_38_53/results.csv,0.4944718319037341,0.5944779982743744,,0.0
AutoEncoder (AE),OBSEA,2021-08-02,semi-supervised,multivariate,multivariate,semi-supervised,,27.747843265533447,,10.468637466430664,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_33_22/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-03-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2037.9861464500427,0.0201661586761474,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_40_13/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2021-12-20,semi-supervised,multivariate,multivariate,semi-supervised,,28.76382827758789,,11.804433584213257,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_58_57/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-01-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1255.3059334754944,0.0150659084320068,Status.OK,,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_07_46/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-02-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2545.359250068665,0.0233705043792724,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_07_13/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2021-07-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2008.8128044605253,0.0133051872253417,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.2929451417945141,0.0020833333333333,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_01_46_07/results.csv,0.0,1.0,,0.0
Torsk,OBSEA,2022-09-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1860.30628991127,0.0173194408416748,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_26_50/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-02-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1789.1275672912598,0.0134968757629394,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_12_12_56/results.csv,0.0,0.0,,0.0
AutoEncoder (AE),OBSEA,2022-02-28,semi-supervised,multivariate,multivariate,semi-supervised,,18.97113871574402,,9.131401777267456,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_00_23/results.csv,0.0,0.0,,0.0
Torsk,OBSEA,2022-05-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1567.23597741127,0.0203053951263427,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.3919994313685732,0.0997126639897557,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_55_39/results.csv,0.0719235968501199,0.6132971506105834,,0.0
Torsk,OBSEA,2022-09-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1884.263101816177,0.0264070034027099,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,0.6198893436444598,0.1339466233813202,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_48_37/results.csv,0.2104917379194466,0.4723467862481315,,0.0
Torsk,OBSEA,2022-02-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1403.117425441742,0.0265958309173584,Status.OK,,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_18_39_18/results.csv,0.0,0.0,,0.0
